,Name,Org,Sentence
140,['de Blasio'],['CNN'],"['“If that is not done in the coming days you are going to see people die who didn’t need to die,” de Blasio said on CNN.']"
141,['Brewer III'],['NRA'],"['Brewer III, a lawyer for the NRA, said in a statement.']"
142,['Trump'],['NRA'],"['The NRA said New York’s stance differs from that of the Trump administration, which included workers supporting gun retailers and manufacturers on a list of “critical infrastructure” released last week.']"
143,['Trump'],['3M'],['President Trump said 3M “will have a big price to pay” after he ordered the manufacturing giant to churn out more protective face masks for the coronavirus fight.']
144,['John D. Idol'],['Capri Holdings'],"['“Our hearts and souls go out to those who are working on the front lines,” John D. Idol, chairman and CEO of Capri Holdings, said in a statement.']"
145,['Chris Cuomo'],['CNN'],['Chris Cuomo said Thursday night that he lost 13 pounds in three days as the CNN anchor continues to share his battle with the coronavirus.']
146,['Moore'],['Life Tabernacle Church'],"['Speaking to worshippers outside Life Tabernacle Church, Moore said Gov.']"
147,['Smalls'],['Amazon'],['Amazon said Smalls was canned for violating social distancing guidelines and a company-imposed 14-day quarantine after he came into contact with an employee who tested positive for the virus.']
149,['John Rotruck'],['US Navy'],"['Another US Navy hospital ship, the USNS Mercy, docked in Los Angeles, had a total of 15 patients, that vessel’s captain, John Rotruck, said on the call.']"
150,['Abrams'],['DOL'],"['Abrams, whose job site at Manhattan’s Pier 55 was shut down last week, said he has placed around 600 calls to the DOL to finish his application since filling out an online form on Monday.']"
151,['David Zapolsky'],"['Amazon', 'Amazon']","['“He’s not smart, or articulate,” Amazon general counsel David Zapolsky said in notes from an internal meeting of Amazon leadership obtained by the outlet.']"
152,['Zapolsky'],"['VICE News', 'Amazon']","['In a statement to VICE News, Zapolsky said his “comments were personal and emotional.”\n\n“I was frustrated and upset that an Amazon employee would endanger the health and safety of other Amazonians by repeatedly returning to the premises after having been warned to quarantine himself after exposure to virus Covid-19,” he said.']"
153,['Dick Gottfried'],['D-Manhattan'],"['“Large numbers of frail elderly and people with disabilities will be deprived of home care by these restrictive standards,” said longtime Assemblyman Dick Gottfried (D-Manhattan) who chairs the chamber’s healthcare committee.']"
154,['Navarro'],['Customs and Border Protection'],"['Navarro said that an order, expected to be issued Friday,\xa0will enable the US Customs and Border Protection to enforce the crack down.']"
155,['Richard Carranza'],"['Schools', 'the United Federation of Teachers']","['However, Schools Chancellor Richard Carranza said he expected the site would be updated once an agreement is worked out with the United Federation of Teachers.']"
156,['Scott Stringer'],['Family Courts'],['City Comptroller Scott Stringer said on Thursday that New York City Family Courts aren’t doing enough to make sure that domestic violence victims are getting restraining orders — and that survivors’ safety might be at risk as some are forced to stay home with their abusers.']
157,['Stringer'],['Family Court'],"['There are now three judges handling Family Court matters and a limited number of clerks assisting them, Stringer said.']"
158,['Jeremy Saland'],['Family Court'],"['Jeremy Saland, a Manhattan defense attorney who practices in Family Court, said that prior to the outbreak domestic violence survivors could go to a courthouse and apply for orders of protection — and usually get it approved on the same day.']"
159,['Stringer'],['Family Court'],"['In response to Stringer’s letter, a court system spokesman said Family Court matters are being handled virtually and that courts have the “same standard for filing and adjudicating petitions” that it had before courts scaled back operation in response to the coronavirus pandemic.']"
160,['Peter Antall'],"['COVID-19', 'AmWell']","['“Telehealth is an important first line of defense against COVID-19 and immediately once this outbreak began nearly all of health care’s key stakeholders started to direct care to telehealth,” said Dr. Peter Antall, Chief Medical Officer for AmWell, a popular telehealth app.']"
161,['Josh Archambault'],['FGA'],"['It is critical that we further open opportunities for those on private insurance to see medical professionals — including nurses and physicians assistants—to practice telemedicine without being confined to the borders of their own state,” said Josh Archambault, a senior fellow at FGA.']"
162,['Ali Maffucci'],"['Inspiralized', 'Instagram', 'Twitter', 'the Centers for Disease Control and Prevention']","['Influencer Ali Maffucci, who defied public health guidelines and came under fire for quitting New Jersey to drive to Florida amid a pandemic, is vehemently defending herself, saying her move “may save lives.”\n\nThe 33-year-old, who runs the cooking blog “Inspiralized,” was lambasted on Instagram and Twitter by followers outraged over her decision to uproot her family in spite of rules laid out by the Centers for Disease Control and Prevention.']"
163,['Maffucci'],['CDC'],"['In light of the COVID-19 pandemic, officials said on March 28: “The CDC urges residents of New York, New Jersey and Connecticut to refrain from nonessential domestic travel for 14 days, effective immediately.”\n\nBut Maffucci, who fled the state on March 30, remains defiant.']"
165,['David Bernhardt'],"['The National Park Service', 'Health and Human Services', 'Interior']","['The National Park Service said it closed the tourist hotspot until further notice after receiving a letter from officials in Coconino County, Ariz.\n\n“As soon as we received the letter from the Health and Human Services Director and Chief Health Officer for Coconino County recommending the closure of Grand Canyon National Park, we closed the park,” Interior Secretary David Bernhardt said in a statement.']"
166,['Mary Risser'],"['Grand Canyon', 'the Tusayan Fire Department']","['The move comes after a Grand Canyon park employee tested positive for the virus and was then been put in isolation, Grand Canyon Acting Superintendent Mary Risser said in a message relayed by the Tusayan Fire Department.']"
167,['Campbell'],['OHSU'],"['Though Campbell, 31, said he’s “always loved to dance,” his upbeat dances with OHSU colleagues in the hospital during the outbreak have recently gone viral on TikTok, with some receiving millions of views.']"
168,['Jessica Ramos'],"['State Sen', 'D-Queens)']","['“The sticking point was helmets,” said State Sen. Jessica Ramos (D-Queens), who sponsored last year’s bill.']"
169,['Peter Kirk'],['Sermo'],"['But Sermo CEO Peter Kirk called the polling results a “treasure trove of global insights for policymakers.”\n\n“Physicians should have more of a voice in how we deal with this pandemic and be able to quickly share information with one another and the world,” he said in a press release.']"
170,['Cuomo'],['Javits'],"['“The original plan for Javits was that it be used to take non-COVID patients from hospitals to open up hospital beds,” Cuomo said in a statement.']"
171,['Shareka Williams'],"['Gallatin Center for Rehabilitation  Healing', 'WZTV']","['Shareka Williams, who works at Gallatin Center for Rehabilitation  Healing, said Monday in a video filmed from her hospital bed that the virus is “no joke,” news station WZTV reported.']"
172,['Williams'],['Facebook'],"['“I never felt a gunshot, but this is probably worse than a gunshot,” Williams said in the Facebook video.']"
173,['Deena Elkafrawi'],"['Lincoln Medical Center', 'Metro UK']","['Dr. Deena Elkafrawi, 30, said that she feels like she’s in a “bloodless war” while working at Lincoln Medical Center in The Bronx, Metro UK reported.']"
