,Name,Org,Sentence
129,['Abbott'],"['Click2Houston', 'COVID-19']","['Abbott said in an interview reported on by Click2Houston:\n\nI’m unaware of a church that would want its constituents, its parishioners, to be exposed to COVID-19, and I think there’s enough public information right now for them to be aware of the practices that are needed to make sure that their members don’t contract COVID-19,\n\nThere has been controversy, particularly in the Houston area, over church closures in response to the coronavirus pandemic.']"
130,['Woodfill'],['the Texas Supreme Court'],"['“Is she going to ignore the governor and his comments or abide by them and amend her order?”\n\nWoodfill said because this lawsuit presents a matter of statewide importance, he took it straight to the Texas Supreme Court, but should the court decline to take it, he’s already preparing several state court lawsuits to challenge the order in Harris County, as well as the orders in Dallas, Montgomery, and Fort Bend counties.']"
131,['Castro'],"['ICE', 'the Hispanic Caucus']","['“ICE must release all detainees now before lives are lost,” Castro said on behalf of the Hispanic Caucus.']"
132,['Theodore Roosevelt'],['Navy'],"['The Navy is expediting thousands of sailors off the aircraft carrier USS Theodore Roosevelt in Guam, as about 100 test positive for coronavirus, officials said at a briefing Wednesday.']"
133,['Michael Gilday'],['Pentagon'],"['“We’ll be expediting — people are moving off the ship as we’re briefing right now,” said Chief Naval Officer Adm. Michael Gilday during a Pentagon briefing.']"
134,['Modly'],['Chronicle'],['Modly said the captain — identified by the Chronicle as Capt.']
135,['Modly'],['Navy'],"['Modly said Navy officials are learning as they go, much like the rest of the country and the world.']"
136,['Shannon Watts'],['Everytown/Moms Demand Action'],"['A post on the Everytown/Moms Demand Action website quotes Moms Demands Action’s Shannon Watts saying, “The gun lobby has fear-mongered to stoke gun sales throughout this pandemic, pedaling the lie that more guns make us safer.']"
137,['Chip Partner'],['URMC'],"['“The patient in question and her partner were in a private maternity room throughout their hospital stay,” said Chip Partner, a\xa0URMC\xa0spokesman.']"
138,['Tim Massa'],"['Kroger', 'Twitter']","['“Over these past few weeks, our associates from across the country have shown us the true meaning of the word hero,” Tim Massa, Kroger’s chief people officer, said in a video posted on\xa0Twitter.']"
139,['Rodney McMullen'],['Kroger'],"['“You have been nothing short of extraordinary.”\n\n“Our associates have displayed the true actions of a hero, working tirelessly on the front lines to ensure everyone has access to affordable, fresh food and essentials during this national emergency,” Rodney McMullen, Kroger’s chairman and CEO, said in a press release.']"
140,['Nancy Pelosi'],"['House', 'D-CA']",['House Speaker Nancy Pelosi (D-CA) said on Wednesday that she hopes that Democrats can get more Democrat provisions in a phase four coronavirus package.']
141,['Sarosh'],"['the Minnesota State Patrol', 'Facebook']","['“Thank you to Sarosh for her hard work and dedication,” the Minnesota State Patrol said on Facebook.']"
142,['Kristan Hawkins'],"['Students for Life of America', 'Breitbart News']","['Planned Parenthood reacted, “This is not over,” in a tweet responding to the news of the appeals court’s temporary stay:\n\nHowever, Kristan Hawkins, president of Students for Life of America, said in a statement sent to Breitbart News:\n\nPregnancy is not a disease cured by abortion, which is definitely not a treatment for the coronavirus.']"
143,['Dennis Bonnen'],"['House', 'KXAN']","['“Quit being an ass,” Texas House Speaker Dennis Bonnen (R) said in an interview with KXAN.']"
144,['Neil Ferguson'],"['Downing Street', 'Imperial College London', 'NHS']","['Early signs indicate that current lockdown measures have resulted in a slowing of new hospital admissions, according to Downing Street briefings, with\xa0Imperial College London’s Neil Ferguson saying last week that the NHS will be “within capacity” to handle the peak of the pandemic projected in the coming weeks.']"
145,['LaGrone'],['the Marine Corps'],"['“China is pretty much what’s on everybody’s mind right now as far as the Marine Corps goes,” LaGrone said.']"
146,['Logano'],"['NASCAR', 'Roush Fenway Racing']","['“Right now, the world is experiencing a situation like we’ve never seen before,” Logano said, noting the foundation “will help provide funding and necessary supplies for organizations in need during this scary time.”\n\nAcross the street from NASCAR’s R&D Center at Roush Fenway Racing, the organization is manufacturing open-sourced plastic aerosol boxes to protect medical professionals as they treat COVID-19 patients.']"
147,['Jacuzzi'],['NASCAR'],['Jacuzzi said NASCAR quickly realized it had the equipment to help.']
148,['Jacuzzi'],['Novant'],"['“Having that capability and just letting it sit seemed like not the right thing,” said Jacuzzi, who is producing 200 face shields for Novant and another 40 for a pediatric center in Georgia.']"
149,['Jacuzzi'],['NASCAR'],"['“Just being around the industry and recognizing the needs, and NASCAR does do a good amount of charitable work,” Jacuzzi said.']"
150,['Silvio Brusaferro'],"['Higher Institute of Health', 'Istituto Superiore di Sanità', 'ISS']","['“We have reached the peak of the infections,” said the head of Italy’s Higher Institute of Health — Istituto Superiore di Sanità (ISS) — Silvio Brusaferro during a press conference on Tuesday.']"
151,['Thomas Lindén'],['National Board of Health and Welfare'],"['Dr Thomas Lindén, of Sweden’s National Board of Health and Welfare, said that in the event of a lack of resources, medical needs would be prioritised over other factors such as citizenship.']"
152,['V. Manuel Perez'],['Fourth District Supervisor'],"['Board Chair V. Manuel Perez, Fourth District Supervisor, said in a statement that, in order to flatten the curve, “another layer of aggressive protection against the virus” is needed.']"
153,['Jerome Adams'],['CDC'],"['“We’re not there yet, but we’re close.”\n\nUS Surgeon General Dr. Jerome Adams also said the administration is asking the CDC to review its current guidance, or lack thereof, on masks.']"
154,['Adams'],['CDC'],"['“Now we’ve learned about this disease … and we’ve learned there’s a fair amount of asymptomatic spread and so we’ve asked the CDC to take another look at whether or not having more people wear masks will prevent transmission of the disease to other people,” Adams said during an appearance on Wednesday’s Good Morning America.']"
155,['Tim Fiore'],['ISM'],"['“The coronavirus pandemic and shocks in global energy markets have impacted all manufacturing sector,”\xa0said ISM’s Tim Fiore.']"
156,['Chris Williamson'],['IHS Markit'],"['“Emergency measures to tackle the spread of the virus also led to a solid fall in workforce numbers and business confidence, as factories shutdown and laid off staff.”\n\n“The final PMI data for March are even worse than the initial flash estimate, with manufacturing output slumping to the greatest extent since the height of the global financial crisis in 2009,” said Chris Williamson, chief economist of IHS Markit said.']"
157,['Carson'],['FDA'],"['“The energy that is being put into this is phenomenal and the FDA has been looking at things and very quickly making decisions,” Carson said.']"
158,['Phra Maha Somkiat Yannasuttho'],['YouTube'],"['“We learned from YouTube and made them three days ago,” Phra Maha Somkiat Yannasuttho said.']"
