,0,1,2,3,4
0,790,6770.0,"'""While the IHR\'s internal website provides a platform for all countries to share information on the epidemic and their response, none of the information shared by our country\'s (Centers for Disease Control) is being put up there,"" Taiwan\'s Vice President Chen Chien-ien said.\n'",['Chen Chien-ien'],Centers for Disease Control and Prevention (CDC)
0,792,6773.0,"'Senate Minority Leader Chuck Schumer, D-N.Y., announced Tuesday that lawmakers are very close to reaching a deal on a nearly $2 trillion stimulus package meant to address widespread health and economic\xa0problems created by the coronavirus outbreak, and that an agreement could be reached ""in the next few hours.'",['Chuck Schumer'],Senate
0,793,6775.0,"""As a global crisis, COVID-19 should be an area of cooperation between nations,” Pentagon press secretary Alyssa Farah also wrote last week, responding to Zhao's tweet.\xa0""","['Alyssa Farah', 'Zhao']",Pentagon Force Protection Agency
0,806,6867.0,"'The Biden campaign defended the video to the Post, stating that Messonier ""no longer appeared at public briefings of the White House coronavirus task force,"" and referring to a comment from former CDC director Thomas Frieden, who told the New York Times that the administration ""silenced"" Messonier for speaking the truth.'",['Biden'],Military Postal Service Agency
0,809,6885.0,"'They ought to be embarrassed,"" Senate Majority Leader Mitch McConnell said of similar proposals being pushed by Senate Democrats.'",['Mitch McConnell'],Senate
0,814,6950.0,"'Here are some of the items on the Democratic wish list, over which they choose to block this legislation,” McConnell said on the Senate floor.'",['McConnell'],Senate
0,844,7296.0,"'The country is burning, and your side wants to play political games,” Senate Majority Whip John Thune, R-S.D., said shortly\xa0before the vote.'",['John Thune'],Senate
0,845,7314.0,"'The country is burning, and your side wants to play political games,” Senate Majority Whip John Thune, R-S.D., said shortly\xa0before the vote.'",['John Thune'],Senate
0,846,7315.0,"'The country is burning, and your side wants to play political games,” Senate Majority Whip John Thune, R-S.D., said shortly\xa0before the vote.'",['John Thune'],Senate
0,848,7340.0,"'Chad Pergram reports tensions have exploded on the Senate floor as lawmakers try to reach a deal on a coronavirus aid package\n\n\n\n\nAn impassioned Sen. Susan Collins, R-Maine, tore into\xa0Senate Democrats on Monday for lacking ""urgency"" ahead of another attempt to pass a stimulus package to fight the\xa0coronavirus and boost the economy, stating bluntly: ""We don\'t have another minute to delay acting.'","['Chad Pergram', 'Susan Collins']",Senate
0,854,7432.0,"'Clearly, there is money in there for health care,” Cassidy told “America’s Newsroom.”\nCassidy mentioned that he spoke to hospitals and health care CEOs and that there are ""15 billion dollars"" to be distributed as best needed and the amount of payment for coronavirus patients with Medicare increased by 20 percent.\n'",['Cassidy'],Centers for Medicare and Medicaid Services (CMS)
0,855,7479.0,"'Treasury Secretary Steven Mnuchin on Monday vowed that the Trump administration and lawmakers on Capitol Hill are “going to get this done,” after a massive\xa0coronavirus response bill was blocked over the weekend.\n'",['Steven Mnuchin'],Department of the Treasury
0,863,7535.0,"'Coronavirus has now arrived here in the Senate,” McConnell said Sunday evening from the Senate floor.'",['McConnell'],Senate
0,876,7588.0,"'She\'s the Speaker of the House, not the Speaker of the Senate,"" McConnell said, according to Politico.'","['Politico', 'McConnell']",Senate
0,877,7588.0,"'Schumer, the Senate minority leader, said the draft package ""significantly cut back our hospitals, our cities, our states, our medical workers and so many others needed in this crisis.'",['Schumer'],Senate
0,880,7621.0,"'Some consider they\'re little heroes when they break the rules,"" French Interior Minister Christophe Castaner said.'",['Christophe Castaner'],Department of the Interior (DOI)
0,885,7763.0,"'The coronavirus relief legislation is currently expected to cost nearly $2 trillion, with money going toward\xa0small businesses, direct deposits to Americans, enhanced unemployment benefits, and what Treasury Secretary Steve Mnuchi Mnuchin told ""Fox News Sunday"" is ""a significant package working with the Federal Reserve"" that would ultimately result in ""up to $4 trillion of liquidity that we can use to support the economy.'",['Steve Mnuchi Mnuchin'],Department of the Treasury
0,886,7763.0,"'The coronavirus relief legislation is currently expected to cost nearly $2 trillion, with money going toward\xa0small businesses, direct deposits to Americans, enhanced unemployment benefits, and what Treasury Secretary Steve Mnuchi Mnuchin told ""Fox News Sunday"" is ""a significant package working with the Federal Reserve"" that would ultimately result in ""up to $4 trillion of liquidity that we can use to support the economy.'",['Steve Mnuchi Mnuchin'],Department of the Treasury
0,893,7874.0,"'It\'s like we have 54 separate hurricanes in every state, territory and the District of Columbia,"" Gen. Joseph Lengyel, chief of the National Guard Bureau, said on Thursday.\xa0 '",['Joseph Lengyel'],National Guard
0,900,7951.0,"'Social distancing doesn’t mean social disengagement,” Surgeon General Jerome Adams said in a press conference at the White House on Thursday.'",['Jerome Adams'],White House
0,912,8195.0,"'He’s not running against Joe Biden, he’s running against a virus and the collateral damage from that,” former White House strategist Steve Bannon told The Post, saying the outbreak and its ripple effects were potentially the most complex threat ever faced by the United States.'",['Steve Bannon'],White House
0,913,8218.0,"'""I hear unfounded rumors about #NationalGuard troops supporting a nationwide quarantine,"" tweeted Gen. Joseph Lengyel, chief of the National Guard Bureau.'",['Joseph Lengyel'],National Guard
0,927,8373.0,"'We are going to basically virtual recruiting, much of that is done on social media and that allows us to protect our soldiers and also protect the new recruits,” Army Chief of Staff Gen. James McConville told reporters at the Pentagon.\n'",['James McConville'],Army
0,929,8376.0,"'We are going to basically virtual recruiting, much of that is done on social media and that allows us to protect our soldiers and also protect the new recruits,” Army Chief of Staff Gen. James McConville told reporters at the Pentagon.\n'",['James McConville'],Army
0,939,8485.0,"'These measures will protect the health of all three nations and reduce the incentive for mass global migration that would badly deplete the health care resources needed for our people,” President Trump said during a White House press briefing.\n'",['Trump'],White House
0,954,8563.0,"'Once again, Operation Pangea shows that criminals will stop at nothing to make a profit,” Interpol Secretary General Jürgen Stock said in a news release.'",['Jürgen Stock'],Interpol
0,958,8643.0,"'I could talk quite a bit about what should have been done, now with the lives that have been lost and the amount of people that are sick, clearly what we have to do, and what the military does so well, in terms of coordination… coordinating with hospitals, building hospitals, they can build a hospital in 25 minutes,” Penn said, explaining that he highly respects the National Guard but the military is needed on U.S. soil during the pandemic.\n'",['Penn'],National Guard
0,959,8669.0,"'""We are beginning to review Senator McConnell\'s proposal and on first reading, it is not at all pro-worker and instead puts corporations way ahead of workers,"" House Speaker Nancy Pelosi and Senate Democratic Leader Chuck Schumer said in a joint statement.\n'","['Nancy Pelosi', 'McConnell\\', 'Chuck Schumer']",Senate
0,965,8759.0,"'Acting Homeland Security Secretary Chad Wolf said Friday from the White House that the administration is ""taking a look at all angles"" and ""not just foreign travel restrictions, but what we can do here at home.'",['Chad Wolf'],White House
0,966,8759.0,"'Acting Homeland Security Secretary Chad Wolf said Friday from the White House that the administration is ""taking a look at all angles"" and ""not just foreign travel restrictions, but what we can do here at home.'",['Chad Wolf'],White House
0,970,8776.0,"'Earlier this week, upon Treasury Secretary Steven Mnuchin’s announcement that the president was looking to send checks to Americans within the next several weeks, Yang said he was “pleased to see the White House adopt our vision of putting money directly into the hands of hard-working Americans.'","['Yang', 'Steven Mnuchin']",Department of the Treasury
0,975,8830.0,"'""I don\'t have time to listen to bull----, people,"" a fed-up Craig Fugate, a former administrator of the\xa0Federal Emergency Management Agency (FEMA), said as he took off his earpiece and stormed off the set during an interview with the network\'s Katy Tur.\n'","[""Katy Tur.\\n'""]",Middle East Broadcasting Networks
0,977,8838.0,"'The IRS would determine income based on taxpayers\' 2018 tax returns, or 2019 tax returns in cases where there is no 2018 return -- a provision The Federalist\'s Sean Davis called ""idiotic,"" given that many ""jobs or businesses disappeared within the last month.'",['Sean Davis'],Bureau of Indian Affairs
0,984,8867.0,"'The IRS would determine income based on taxpayers\' 2018 tax returns, or 2019 tax returns in cases where there is no 2018 return -- a provision The Federalist\'s Sean Davis called ""idiotic,"" given that many ""jobs or businesses disappeared within the last month.'",['Sean Davis'],Bureau of Indian Affairs
